Date	Time	Document ID	URL	Input Name	Keywords	Information Type	Source Type	Source Name	Source Domain	Content Type	Author Name	Author Handle	Title	Opening Text	Hit Sentence	Image	Hashtags	Links	Country	Region	State	City	Language	Sentiment	Keyphrases	Reach	Global Reach	National Reach	Local Reach	AVE	Social Echo	Editorial Echo	Engagement	Shares	Quotes	Likes	Replies	Reposts	Comments	Reactions	Views	Estimated Views	Document Tags	Custom Categories	Custom Fields
2024-11-27	13:48	"""1732704522000_FRSVHOssI8pxBe_5GsusqSbRaswA"""	https://twitter.com/AWQAF_KSA/statuses/1861723819011961332	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		عند تسجيل وقفك؛ ستحصل على شهادة وقفية رسمية لحفظ حقوق الوقف والواقف/الناظر. 🔗 | https://t.co/fGyJ5pSIna #الهيئة_العامة_للأوقاف https://t.co/ ...		https://pbs.twimg.com/media/GdYr5BvWoAA6DpR.jpg	#الهيئة_العامة_للأوقاف	"""https://www.awqaf.gov.sa/ar/services/endowment-registration"";""https://x.com/AWQAF_KSA/status/1861723819011961332/photo/1"""	Saudi Arabia				Arabic	neutral	رسمية لحفظ	172620				1,596.73			44	16	1	26	2	15		26	110574				
2024-11-24	21:20	"""1732472454000_ii_hF1e2zKpXBKwCoQNiwlNcsSAA"""	https://twitter.com/AWQAF_KSA/statuses/1860750455846183301	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Reply	الهيئة العامة للأوقاف	@awqaf_ksa		"... وشملت زيارة محافظ #الهيئة_العامة_للأوقاف الأكاديمية السعودية لفنون الطهي ""زادك"" لإلقاء الضوء على جهودها في تدريب الكوادر الوطنية لشغل اح ..."		https://pbs.twimg.com/media/GdK2p-sXQAAotNZ.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1860750455846183301/photo/1"";""https://x.com/AWQAF_KSA/status/1860750292301516828/photo/1"""	Saudi Arabia				Arabic	neutral	السعودية لفنون;الوطنية لشغل	172616				1,596.70			7	2	1	4		1		5	3199				
2024-11-24	21:20	"""1732472415000_hBfIjGGBC7mUf9v6wdVWCkypT18A"""	https://twitter.com/AWQAF_KSA/statuses/1860750292301516828	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		"في إطار تمكين القطاع الوقفي زار محافظ #الهيئة_العامة_للأوقاف مركز المهيدب لمتلازمة داون ""هبة""، للوقوف على الجهود والخدمات المقدمة بأفضل المم ..."		https://pbs.twimg.com/media/GdK2ggIXoAAzf8S.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1860750292301516828/photo/1"""	Saudi Arabia				Arabic	positive	الخيري وإحداث;المقدمة بأفضل;ذوي متلازمة	172616				1,596.70			23	3		17	2	3		18	4646				
2024-11-24	18:43	"""1732462997000_ee0eUu-vrIU7MOEiY9D9g9vnBhgA"""	https://twitter.com/AWQAF_KSA/statuses/1860710789306331288	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Reply	الهيئة العامة للأوقاف	@awqaf_ksa		حيث أكد محافظ #الهيئة_العامة_للأوقاف خلال كلمته في افتتاح #ملتقى_الممارسات_الوقفية 2024 حرص الهيئة على تفعيل الدور المحوري للأوقاف العائلية ...		https://pbs.twimg.com/media/GdKSkWuW0AEPPx5.jpg	#المنطقة_الشرقية;#الهيئة_العامة_للأوقاف;#ملتقى_الممارسات_الوقفية	"""https://x.com/AWQAF_KSA/status/1860710789306331288/photo/1"";""https://x.com/AWQAF_KSA/status/1860678335140970693/photo/1"""	Saudi Arabia				Arabic	neutral	العائلية كأحد;المحوري للأوقاف	172596				1,596.51			7			7				7	1709				
2024-11-24	17:23	"""1732458214000_QOM6XSnJqTgS9zFWKN91vQSPe9QA"""	https://twitter.com/AWQAF_KSA/statuses/1860690730638794754	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		RT @EmadAlkharashi: أشكر صاحب السمو الملكي أمير #المنطقة_الشرقية على اهتمامه ودعمه للقطاع الوقفي في المنطقة، ورعايته لـ #ملتقى_الممارسات_الو ...			#المنطقة_الشرقية;#ملتقى_الممارسات_الوقفية	"""https://twitter.com/emara_sharqia/status/1860649229632348664"""	Saudi Arabia				Arabic	positive	العائلية أدوارها;الملكي أمير	172596				1,596.51															
2024-11-24	16:34	"""1732455259000_S2u9BEF8RIDHQYum4EonAFbt-gMA"""	https://twitter.com/AWQAF_KSA/statuses/1860678335140970693	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		بحضور سمو أمير #المنطقة_الشرقية @emara_sharqia؛ شارك محافظ #الهيئة_العامة_للأوقاف في #ملتقى_الممارسات_الوقفية 2024 لتعزيز تبادل الخبرات المح ...		https://pbs.twimg.com/media/GdJ1FHOXgAA95nO.jpg	#المنطقة_الشرقية;#الهيئة_العامة_للأوقاف;#ملتقى_الممارسات_الوقفية	"""https://x.com/AWQAF_KSA/status/1860678335140970693/photo/1"""	Saudi Arabia				Arabic	positive	أفضل الممارسات;والعالمية واستعراض	172595				1,596.50			34	11		18	4	11		19	6734				
2024-11-22	13:00	"""1732269617000_qqPNHDJWs3ntCIwStEQX_27qM-oA"""	https://twitter.com/AWQAF_KSA/statuses/1859899696791085450	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		للوقف العام مصارف خيرية متعددة، وأهداف اجتماعية واسعة، تعرف على أبرز ما يميزه عن أنواع الوقف الأخرى. #معلومة_وقفية #الهيئة_العامة_للأوقاف ht ...		https://pbs.twimg.com/media/Gc-w5qsXMAAQkmj.jpg	#الهيئة_العامة_للأوقاف;#معلومة_وقفية	"""https://x.com/AWQAF_KSA/status/1859899696791085450/photo/1"""	Saudi Arabia				Arabic	neutral	العام مصارف	172552				1,596.11			22	7	1	13	2	6		13	5471				
2024-11-19	15:09	"""1732018165000_tFiiFilEVDeNmSoZAf5jGVFvLbAA"""	https://twitter.com/AWQAF_KSA/statuses/1858845030191882310	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		تحرص #الهيئة_العامة_للأوقاف على رفع مستوى الوعي بأهمية القطاع الوقفي، ودوره في التنمية الاقتصادية والاجتماعية، والعمل على جذب واقفين جدد، وت ...		https://pbs.twimg.com/media/Gcvxo-JWUAA1VXC.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1858845030191882310/photo/1"""	Saudi Arabia				Arabic	positive	بأهمية القطاع	172449				1,595.15			26	6		15	3	6		17	700682				
2024-11-18	12:41	"""1731922891000_pihaIu_uDL3s1pzqMqFNeLht2uoA"""	https://twitter.com/AWQAF_KSA/statuses/1858445422911472036	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		بإجمالي أصول تتجاوز المليار ريال؛ بلغ إجمالي عدد الصناديق الاستثمارية الوقفية المرخصة من #الهيئة_العامة_للأوقاف حتى نهاية الربع الثالث من ال ...		https://pbs.twimg.com/media/GcqGFZKWcAAWzNA.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1858445422911472036/photo/1"""	Saudi Arabia				Arabic	neutral	المليار ريال;الوقفية المرخصة	172406				1,594.76			61	19	4	26	6	15		36	1060618				
2024-11-15	13:00	"""1731664819000_PB4Y0hKm5WycpmHhDVg9XELzew4A"""	https://twitter.com/AWQAF_KSA/statuses/1857362991127073182	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		أهم عنصر لحماية الوقف هو شرط الواقف، لأنه يضمن الالتزام بما أراده الواقف من وقفه، في أصله، ونظارته، ومصرفه. #معلومة_وقفية #الهيئة_العامة_للأ ...		https://pbs.twimg.com/media/Gcatx86XEAAreFg.jpg	#الهيئة_العامة_للأوقاف;#معلومة_وقفية	"""https://x.com/AWQAF_KSA/status/1857362991127073182/photo/1"""	Saudi Arabia				Arabic	neutral		172389				1,594.60			81	19		37	19	19		43	1001328				
2024-11-18	17:14	"""1731939273000_eeKRPjkxX2W1_yE-SW4WuXUErBwA"""	https://twitter.com/AWQAF_KSA/statuses/1858514132061847958	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Quote	الهيئة العامة للأوقاف	@awqaf_ksa		QT @imarat_almadina: يُعد صندوق تكافل الوقفي الذي أطلقته @takafulsa نموذجًا رائدًا لتحقيق عوائد مالية مستدامة تسهم في دعم المجتمع وتنميته، و ...				"""https://twitter.com/imarat_almadina/status/1858504578175500750"";""https://x.com/imarat_almadina/status/1858504578175500750/photo/1"";""https://twitter.com/imarat_almadina/status/1858498430076592459"""	Saudi Arabia				Arabic	positive	الوقفي بهدف;رائدًا لتحقيق;مالية مستدامة	172388				1,594.59			16	5		8		5		11	5681				
2024-11-13	20:00	"""1731517207000_Mei5RpVJBHA_emH3J4qeHj8IVfIA"""	https://twitter.com/AWQAF_KSA/statuses/1856743861013324085	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		بحضور محافظ #الهيئة_العامة_للأوقاف وقعت الهيئة اتفاقية شراكة مع مؤسسة الإسكان التنموية الأهلية (سكن)، لتوفير حلول سكنية للفئات الأشد احتياجً ...		https://pbs.twimg.com/media/GcR6sa8XwAAiYM_.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1856743861013324085/photo/1"""	Saudi Arabia				Arabic	neutral	اتفاقية شراكة;سكنية للفئات	172375				1,594.47			23	9		10	1	9		13	5897				
2024-11-13	21:33	"""1731522816000_ZXHOQR_7LlFz7rck-vVpKuq-gegA"""	https://twitter.com/AWQAF_KSA/statuses/1856767385476235357	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Repost	الهيئة العامة للأوقاف	@awqaf_ksa		RT @SakanOrg: أبرمت مؤسسة الإسكان التنموي الأهلية #سكن اتفاقية مع الهيئة العامة للأوقاف @AWQAF_KSA لإنشاء صندوق وقفي بقيمة 40 مليون ريال لدع ...			#سكن;#سيتي_سكيب_العالمي	"""https://x.com/SakanOrg/status/1856750185864405010/photo/1"""	Saudi Arabia				Arabic	neutral	العامة للأوقاف;سكنية تلبي;وقفي بقيمة	172368				1,594.40															
2024-11-13	17:38	"""1731508721000_FEiKWuumimhngeSoIw5docPH1t8A"""	https://twitter.com/AWQAF_KSA/statuses/1856708265603739731	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		محافظ #الهيئة_العامة_للأوقاف يوقع مذكرة تفاهم مع الرئيس التنفيذي لـ NHC، بهدف التعاون في دراسة وتطوير نموذج المساجد التنموي المستدام في الوج ...		https://pbs.twimg.com/media/GcRaRO-WIAApwHy.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1856708265603739731/photo/1"""	Saudi Arabia				Arabic	neutral	التنموي المستدام;عالية الأثر	172362				1,594.35			19	8		9	1	8		10	5050				
2024-11-13	10:06	"""1731481610000_1iQhL5n6Xb9tWlVSbbAIEWis8u0A"""	https://twitter.com/AWQAF_KSA/statuses/1856594554650038774	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		جانب من مشاركة #الهيئة_العامة_للأوقاف في #منتدى_كفاءة_الإنفاق لاستعراض دورها في تعزيز كفاءة الإنفاق. https://t.co/mv3goPgCSk		https://pbs.twimg.com/media/GcPyvl7WEAAvbXK.jpg	#الهيئة_العامة_للأوقاف;#منتدى_كفاءة_الإنفاق	"""https://x.com/AWQAF_KSA/status/1856594554650038774/photo/1"""	Saudi Arabia				Arabic	positive		172352				1,594.26			13	4		5	2	4		7	2807				
2024-11-12	16:00	"""1731416422000_clfqQNXvxoRco80Li36v_p3tmtsA"""	https://twitter.com/AWQAF_KSA/statuses/1856321138927849894	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		تعزّز #الهيئة_العامة_للأوقاف البيئة التنظيمية للقطاع الوقفي، بما يسهم في تطوير الأنظمة والإجراءات الوقفية، وتطوير قدرات العاملين فيها، إضافة ...		https://pbs.twimg.com/media/GcL6OLGXYAAXlm6.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1856321138927849894/photo/1"""	Saudi Arabia				Arabic	neutral	التنظيمية للقطاع;مخصصة لتسهيل	172312				1,593.89			44	6		23	1	6		37	1134951				
2024-11-11	12:30	"""1731317410000_pw9QyotgiItxO6ihBt5Sy1PNVpkA"""	https://twitter.com/AWQAF_KSA/statuses/1855905852143624356	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		بهدف التعريف بدور الأوقاف في تعزيز كفاءة الإنفاق، ومميزات الإسناد للقطاع غير الربحي، تدعوكم #الهيئة_العامة_للأوقاف إلى زيارة جناحها في #منتد ...		https://pbs.twimg.com/media/GcGAh5MWgAAYTjP.jpg	#الهيئة_العامة_للأوقاف;#منتدى_كفاءة_الإنفاق	"""https://x.com/AWQAF_KSA/status/1855905852143624356/photo/1"""	Saudi Arabia				Arabic	neutral		172311				1,593.88			17	3		13		3		14	2743				
2024-11-11	09:30	"""1731306615000_MoDm-lQX7LszPP5Mqs_vJ9CVoogA"""	https://twitter.com/AWQAF_KSA/statuses/1855860574409646415	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Quote	الهيئة العامة للأوقاف	@awqaf_ksa		QT @ExproForum: يأتي تدشين #منتدى_كفاءة_الإنفاق في نسخته الأولى كخطوة محورية و نوعية تعمل على تعزيز الاقتصاد الوطني وتحقيق التنمية المستدامة ...			#expro_forum;#منتدى_كفاءة_الإنفاق	"""https://twitter.com/exproforum/status/1855850539054969078"";""https://twitter.com/i/broadcasts/1ZkJzRdAVwoJv"""	Saudi Arabia				Arabic	neutral	الأولى كخطوة;المباشر لأعمال;الوطني وتحقيق	172295				1,593.73			13	3		8	1	3		9	4401				
2024-11-08	13:00	"""1731060025000_4yG7cHvZTyz9pZ2dHLLHewBFoYoA"""	https://twitter.com/AWQAF_KSA/statuses/1854826297983185217	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		الوقف المشترك هو الوقف الجامع بين محاسن الوقفين العام والخاص، ففيه انتفاع دائم على الذرية، وإسهام في التنمية المستدامة للمجتمع. #معلومة_وقفي ...		https://pbs.twimg.com/media/Gb2qp1dbEAESlz7.jpg	#الهيئة_العامة_للأوقاف;#معلومة_وقفية	"""https://x.com/AWQAF_KSA/status/1854826297983185217/photo/1"""	Saudi Arabia				Arabic	neutral		172289				1,593.67			34	12		17	1	12		21	4579				
2024-11-07	16:00	"""1730984421000_IexHtRnj2YJJKIEt3qTrh1suUHcA"""	https://twitter.com/AWQAF_KSA/statuses/1854509192251376038	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		لجرائم غسل الأموال آثار سلبية تهدد التنمية الاقتصادية والاجتماعية. #الهيئة_العامة_للأوقاف https://t.co/flzmSYr0vk		https://pbs.twimg.com/media/GbyKQ_vWsAYvlck.jpg	#الهيئة_العامة_للأوقاف	"""https://x.com/AWQAF_KSA/status/1854509192251376038/photo/1"""	Saudi Arabia				Arabic	negative	سلبية تهدد	172262				1,593.42			39	9		23	2	9		28	766364				
2024-11-06	21:00	"""1730916004000_K8QoFDbVdLLvVxG4x6FxX2aCukAA"""	https://twitter.com/AWQAF_KSA/statuses/1854222230659764696	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Quote	الهيئة العامة للأوقاف	@awqaf_ksa		QT @CSGlobalKSA: اﻛﺘﺸﻒ #ﻣﺴﺘﻘﺒﻞ_اﻟﺤﻴﺎة ﻓﻲ ﻣﻌﺮض #سيتي_سكيب_العالمي 2024 #اﻟﻤﺴﺘﻘﺒﻞ_ﻓﻲ_ﻣﻠﻬﻢ 🗓| 11 - 14 ﻧﻮﻓﻤﱪ 2024 📍| ﻣﺮﻛﺰ اﻟﺮﻳﺎض ﻟﻠﻤﻌﺎرض واﻟﻤﺆﺗﻤ ...			#اﻟﻤﺴﺘﻘﺒﻞ_ﻓﻲ_ﻣﻠﻬﻢ;#سيتي_سكيب_العالمي;#مستقبل_الحياة;#ﻣﺴﺘﻘﺒﻞ_اﻟﺤﻴﺎة	"""https://api.whatsapp.com/send/?phone=%2B966539699912&text=%D8%B3%D8%AC%D9%84+%E2%80%8C%E2%80%8B%D9%84%D8%B3%D9%8A%D8%AA%D9%8A+%D8%B3%D9%83%D9%8A%D8%A8+%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A&type=phone_number&app_absent=0"";""https://twitter.com/csglobalksa/status/1853140092338282752"";""https://x.com/CSGlobalKSA/status/1853140092338282752/video/1"""	Saudi Arabia				Arabic	neutral	أكبر معرض;عقاري	172260				1,593.40			6	2		3	1	2		3	3607				
2024-11-06	14:00	"""1730890813000_ORvyzzuIv32bGsGofykXDriSCwIA"""	https://twitter.com/AWQAF_KSA/statuses/1854116575093084395	(from:awqaf_ksa)		social	social network	Twitter	twitter.com	Social Post	الهيئة العامة للأوقاف	@awqaf_ksa		المستقبل_في_ملهم			#المستقبل_في_ملهم		Saudi Arabia				Arabic	positive		172237				1,593.19			6	2		4		2		4	974				
